UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO, POPULAÇÃO ESTIMADA 
PI,22,2802,Conceição do Canindé,4803
PI,22,2851,Coronel José Dias,4682
PI,22,2901,Corrente,26644
PI,22,3008,Cristalândia do Piauí,8294
PI,22,3107,Cristino Castro,10423
PI,22,3206,Curimatá,11388
PI,22,3230,Currais,4954
PI,22,3255,Curralinhos,4443
PI,22,3271,Curral Novo do Piauí,5343
PI,22,3305,Demerval Lobão,13817
PI,22,3354,Dirceu Arcoverde,7011
PI,22,3404,Dom Expedito Lopes,6904
PI,22,3420,Domingos Mourão,4355
PI,22,3453,Dom Inocêncio,9556
PI,22,3503,Elesbão Veloso,14602
PI,22,3602,Eliseu Martins,4915
PI,22,3701,Esperantina,39737
PI,22,3750,Fartura do Piauí,5307
PI,22,3800,Flores do Piauí,4463
PI,22,3859,Floresta do Piauí,2558
PI,22,3909,Floriano,59935
PI,22,4006,Francinópolis,5348
PI,22,4105,Francisco Ayres,4348
PI,22,4154,Francisco Macedo,3184
PI,22,4204,Francisco Santos,9319
PI,22,4303,Fronteiras,11625
PI,22,4352,Geminiano,5442
PI,22,4402,Gilbués,10690
PI,22,4501,Guadalupe,10499
PI,22,4550,Guaribas,4562
PI,22,4600,Hugo Napoleão,3877
PI,22,4659,Ilha Grande,9426
PI,22,4709,Inhuma,15308
PI,22,4808,Ipiranga do Piauí,9811
PI,22,4907,Isaías Coelho,8549
PI,22,5003,Itainópolis,11530
PI,22,5102,Itaueira,11019
PI,22,5151,Jacobina do Piauí,5741
PI,22,5201,Jaicós,19104
PI,22,5250,Jardim do Mulato,4504
PI,22,5276,Jatobá do Piauí,4865
PI,22,5300,Jerumenha,4452
PI,22,5359,João Costa,3008
PI,22,5409,Joaquim Pires,14354
PI,22,5458,Joca Marques,5443
PI,22,5508,José de Freitas,39208
PI,22,5516,Juazeiro do Piauí,5478
PI,22,5524,Júlio Borges,5627
PI,22,5532,Jurema,4763
PI,22,5540,Lagoinha do Piauí,2845
PI,22,5557,Lagoa Alegre,8542
PI,22,5565,Lagoa do Barro do Piauí,4655
PI,22,5573,Lagoa de São Francisco,6758
PI,22,5581,Lagoa do Piauí,4064
PI,22,5599,Lagoa do Sítio,5177
PI,22,5607,Landri Sales,5295
PI,22,5706,Luís Correia,30311
PI,22,5805,Luzilândia,25486
PI,22,5854,Madeiro,8310
PI,22,5904,Manoel Emídio,5349
PI,22,5953,Marcolândia,8492
PI,22,6001,Marcos Parente,4549
PI,22,6050,Massapê do Piauí,6441
PI,22,6100,Matias Olímpio,10936
PI,22,6209,Miguel Alves,33760
PI,22,6308,Miguel Leão,1246
PI,22,6357,Milton Brandão,6613
PI,22,6407,Monsenhor Gil,10564
PI,22,6506,Monsenhor Hipólito,7749
PI,22,6605,Monte Alegre do Piauí,10613
PI,22,6654,Morro Cabeça no Tempo,4532
PI,22,6670,Morro do Chapéu do Piauí,6796
PI,22,6696,Murici dos Portelas,9159
PI,22,6704,Nazaré do Piauí,7339
PI,22,6720,Nazária,8570
PI,22,6753,Nossa Senhora de Nazaré,4870
PI,22,6803,Nossa Senhora dos Remédios,8692
PI,22,6902,Novo Oriente do Piauí,6565
PI,22,6951,Novo Santo Antônio,2991
PI,22,7009,Oeiras,37029
PI,22,7108,Olho D'Água do Piauí,2459
PI,22,7207,Padre Marcos,6868
PI,22,7306,Paes Landim,4129
PI,22,7355,Pajeú do Piauí,3389
PI,22,7405,Palmeira do Piauí,5043
PI,22,7504,Palmeirais,14539
PI,22,7553,Paquetá,3945
PI,22,7603,Parnaguá,10791
PI,22,7702,Parnaíba,153078
PI,22,7751,Passagem Franca do Piauí,4313
PI,22,7777,Patos do Piauí,6392
PI,22,7793,Pau D'Arco do Piauí,4045
PI,22,7801,Paulistana,20523
PI,22,7850,Pavussu,3677
PI,22,7900,Pedro II,38742
PI,22,7934,Pedro Laurentino,2536
PI,22,7959,Nova Santa Rita,4374
PI,22,8007,Picos,78222
PI,22,8106,Pimenteiras,12127
PI,22,8205,Pio IX,18425
PI,22,8304,Piracuruca,28791
PI,22,8403,Piripiri,63742
PI,22,8502,Porto,12568
PI,22,8551,Porto Alegre do Piauí,2710
PI,22,8601,Prata do Piauí,3151
PI,22,8650,Queimada Nova,8992
PI,22,8700,Redenção do Gurguéia,8778
PI,22,8809,Regeneração,17978
PI,22,8858,Riacho Frio,4312
PI,22,8874,Ribeira do Piauí,4477
PI,22,8908,Ribeiro Gonçalves,7341
PI,22,9005,Rio Grande do Piauí,6432
PI,22,9104,Santa Cruz do Piauí,6240
PI,22,9153,Santa Cruz dos Milagres,4019
PI,22,9203,Santa Filomena,6253
PI,22,9302,Santa Luz,5860
PI,22,9351,Santana do Piauí,4634
PI,22,9377,Santa Rosa do Piauí,5257
PI,22,9401,Santo Antônio de Lisboa,6415
PI,22,9450,Santo Antônio dos Milagres,2161
PI,22,9500,Santo Inácio do Piauí,3798
PI,22,9559,São Braz do Piauí,4448
PI,22,9609,São Félix do Piauí,2942
PI,22,9658,São Francisco de Assis do Piauí,5755
PI,22,9708,São Francisco do Piauí,6423
PI,22,9757,São Gonçalo do Gurguéia,3041
PI,22,9807,São Gonçalo do Piauí,5015
PI,22,9856,São João da Canabrava,4608
PI,22,9872,São João da Fronteira,6042
PI,22,9906,São João da Serra,6139
PI,22,9955,São João da Varjota,4840
PI,22,9971,São João do Arraial,7989
PI,22,10003,São João do Piauí,20601
PI,22,10052,São José do Divino,5346
PI,22,10102,São José do Peixe,3745
PI,22,10201,São José do Piauí,6705
PI,22,10300,São Julião,6363
PI,22,10359,São Lourenço do Piauí,4573
PI,22,10375,São Luis do Piauí,2644
PI,22,10383,São Miguel da Baixa Grande,2452
PI,22,10391,São Miguel do Fidalgo,3039
PI,22,10409,São Miguel do Tapuio,17662
PI,22,10508,São Pedro do Piauí,14291
PI,22,10607,São Raimundo Nonato,34710
PI,22,10623,Sebastião Barros,3469
PI,22,10631,Sebastião Leal,4294
PI,22,10656,Sigefredo Pacheco,10041
PI,22,10706,Simões,14633
PI,22,10805,Simplício Mendes,12711
PI,22,10904,Socorro do Piauí,4569
PI,22,10938,Sussuapara,6730
PI,22,10953,Tamboril do Piauí,2919
PI,22,10979,Tanque do Piauí,2765
PI,22,11001,Teresina,864845
PI,22,11100,União,44485
PI,22,11209,Uruçuí,21558
PI,22,11308,Valença do Piauí,20918
PI,22,11357,Várzea Branca,4947
PI,22,11407,Várzea Grande,4391
PI,22,11506,Vera Mendes,3077
PI,22,11605,Vila Nova do Piauí,2971
PI,22,11704,Wall Ferraz,4462
CE,23,101,Abaiara,11737
CE,23,150,Acarape,14929
CE,23,200,Acaraú,62641
CE,23,309,Acopiara,54270
CE,23,408,Aiuaba,17399
CE,23,507,Alcântaras,11714
CE,23,606,Altaneira,7586
CE,23,705,Alto Santo,17146
CE,23,754,Amontada,43452
CE,23,804,Antonina do Norte,7353
CE,23,903,Apuiarés,14600
CE,23,1000,Aquiraz,80271
CE,23,1109,Aracati,74547
CE,23,1208,Aracoiaba,26469
CE,23,1257,Ararendá,10935
CE,23,1307,Araripe,21600
CE,23,1406,Aratuba,11847
CE,23,1505,Arneiroz,7840
CE,23,1604,Assaré,23417
CE,23,1703,Aurora,24654
CE,23,1802,Baixio,6288
CE,23,1851,Banabuiú,18197
CE,23,1901,Barbalha,60781
CE,23,1950,Barreira,22425
CE,23,2008,Barro,22680
CE,23,2057,Barroquinha,15017
CE,23,2107,Baturité,35750
CE,23,2206,Beberibe,53573
CE,23,2305,Bela Cruz,32591
CE,23,2404,Boa Viagem,54470
CE,23,2503,Brejo Santo,49477
CE,23,2602,Camocim,63661
CE,23,2701,Campos Sales,27426
CE,23,2800,Canindé,76997
CE,23,2909,Capistrano,17738
CE,23,3006,Caridade,22547
CE,23,3105,Cariré,18448
CE,23,3204,Caririaçu,26965
CE,23,3303,Cariús,18699
CE,23,3402,Carnaubal,17606
CE,23,3501,Cascavel,71743
CE,23,3600,Catarina,20698
CE,23,3659,Catunda,10342
CE,23,3709,Caucaia,361400
CE,23,3808,Cedro,25557
CE,23,3907,Chaval,13069
CE,23,3931,Choró,13521
CE,23,3956,Chorozinho,20264
CE,23,4004,Coreaú,23136
CE,23,4103,Crateús,75074
CE,23,4202,Crato,132123
CE,23,4236,Croatá,18063
CE,23,4251,Cruz,24827
CE,23,4269,Deputado Irapuan Pinheiro,9625
CE,23,4277,Ererê,7198
CE,23,4285,Eusébio,53618
CE,23,4301,Farias Brito,19450
CE,23,4350,Forquilha,24218
CE,23,4400,Fortaleza,2669342
CE,23,4459,Fortim,16480
CE,23,4509,Frecheirinha,14072
CE,23,4608,General Sampaio,7618
CE,23,4657,Graça,14399
CE,23,4707,Granja,54748
CE,23,4806,Granjeiro,4844
CE,23,4905,Groaíras,11068
CE,23,4954,Guaiúba,26064
CE,23,5001,Guaraciaba do Norte,40642
CE,23,5100,Guaramiranga,5193
CE,23,5209,Hidrolândia,19978
CE,23,5233,Horizonte,67337
CE,23,5266,Ibaretama,13353
CE,23,5308,Ibiapina,24997
CE,23,5332,Ibicuitinga,12525
CE,23,5357,Icapuí,19934
CE,23,5407,Icó,68018
CE,23,5506,Iguatu,102498
CE,23,5605,Independência,26178
CE,23,5654,Ipaporanga,11593
CE,23,5704,Ipaumirim,12463
CE,23,5803,Ipu,41964
CE,23,5902,Ipueiras,38166
CE,23,6009,Iracema,14297
CE,23,6108,Irauçuba,24156
CE,23,6207,Itaiçaba,7827
CE,23,6256,Itaitinga,37980
CE,23,6306,Itapajé,52675
CE,23,6405,Itapipoca,129358
CE,23,6504,Itapiúna,20382
CE,23,6553,Itarema,41826
CE,23,6603,Itatira,21647
CE,23,6702,Jaguaretama,18162
CE,23,6801,Jaguaribara,11401
CE,23,6900,Jaguaribe,34682
CE,23,7007,Jaguaruana,33705
CE,23,7106,Jardim,27174
CE,23,7205,Jati,8111
CE,23,7254,Jijoca de Jericoacoara,19816
CE,23,7304,Juazeiro do Norte,274207
CE,23,7403,Jucás,24833
CE,23,7502,Lavras da Mangabeira,31508
CE,23,7601,Limoeiro do Norte,59540
CE,23,7635,Madalena,19691
CE,23,7650,Maracanaú,227886
CE,23,7700,Maranguape,128978
CE,23,7809,Marco,27361
CE,23,7908,Martinópole,11233
CE,23,8005,Massapê,38737
CE,23,8104,Mauriti,47962
CE,23,8203,Meruoca,15057
CE,23,8302,Milagres,27512
CE,23,8351,Milhã,13155
CE,23,8377,Miraíma,13818
CE,23,8401,Missão Velha,35393
CE,23,8500,Mombaça,43797
CE,23,8609,Monsenhor Tabosa,17234
CE,23,8708,Morada Nova,61890
CE,23,8807,Moraújo,8724
CE,23,8906,Morrinhos,22534
CE,23,9003,Mucambo,14537
CE,23,9102,Mulungu,10823
CE,23,9201,Nova Olinda,15565
CE,23,9300,Nova Russas,32328
CE,23,9409,Novo Oriente,28607
CE,23,9458,Ocara,25703
CE,23,9508,Orós,21427
CE,23,9607,Pacajus,72203
CE,23,9706,Pacatuba,83432
CE,23,9805,Pacoti,12261
CE,23,9904,Pacujá,6533
CE,23,10001,Palhano,9386
CE,23,10100,Palmácia,13322
CE,23,10209,Paracuru,35076
CE,23,10258,Paraipaba,32744
CE,23,10308,Parambu,31521
CE,23,10407,Paramoti,12226
CE,23,10506,Pedra Branca,43258
CE,23,10605,Penaforte,9077
CE,23,10704,Pentecoste,37751
CE,23,10803,Pereiro,16307
CE,23,10852,Pindoretama,20567
CE,23,10902,Piquet Carneiro,16959
CE,23,10951,Pires Ferreira,10951
CE,23,11009,Poranga,12336
CE,23,11108,Porteiras,14996
CE,23,11207,Potengi,11045
CE,23,11231,Potiretama,6419
CE,23,11264,Quiterianópolis,21084
CE,23,11306,Quixadá,87728
CE,23,11355,Quixelô,16178
CE,23,11405,Quixeramobim,81082
CE,23,11504,Quixeré,22149
CE,23,11603,Redenção,29053
CE,23,11702,Reriutaba,18491
CE,23,11801,Russas,78194
CE,23,11900,Saboeiro,15819
CE,23,11959,Salitre,16554
CE,23,12007,Santana do Acaraú,32452
CE,23,12106,Santana do Cariri,17700
CE,23,12205,Santa Quitéria,43703
CE,23,12304,São Benedito,47903
CE,23,12403,São Gonçalo do Amarante,48422
CE,23,12502,São João do Jaguaribe,7645
CE,23,12601,São Luís do Curu,13000
CE,23,12700,Senador Pompeu,25496
CE,23,12809,Senador Sá,7623
CE,23,12908,Sobral,208935
CE,23,13005,Solonópole,18324
CE,23,13104,Tabuleiro do Norte,30697
CE,23,13203,Tamboril,26251
CE,23,13252,Tarrafas,8592
CE,23,13302,Tauá,58859
CE,23,13351,Tejuçuoca,19187
CE,23,13401,Tianguá,75946
CE,23,13500,Trairi,55918
CE,23,13559,Tururu,16271
CE,23,13609,Ubajara,34792
CE,23,13708,Umari,7733
CE,23,13757,Umirim,19825
CE,23,13807,Uruburetama,21850
CE,23,13906,Uruoca,13840
CE,23,13955,Varjota,18420
CE,23,14003,Várzea Alegre,40721
CE,23,14102,Viçosa do Ceará,60889
RN,24,109,Acari,11136
RN,24,208,Açu,58017
RN,24,307,Afonso Bezerra,11035
RN,24,406,Água Nova,3252
RN,24,505,Alexandria,13577
RN,24,604,Almino Afonso,4735
RN,24,703,Alto do Rodrigues,14529
RN,24,802,Angicos,11714
RN,24,901,Antônio Martins,7145
RN,24,1008,Apodi,35845
RN,24,1107,Areia Branca,27774
RN,24,1206,Arês,14306
RN,24,1305,Campo Grande,9655
RN,24,1404,Baía Formosa,9271
RN,24,1453,Baraúna,28374
RN,24,1503,Barcelona,3998
RN,24,1602,Bento Fernandes,5497
RN,24,1651,Bodó,2223
RN,24,1701,Bom Jesus,10210
RN,24,1800,Brejinho,12699
RN,24,1859,Caiçara do Norte,6549
RN,24,1909,Caiçara do Rio do Vento,3684
RN,24,2006,Caicó,67952
RN,24,2105,Campo Redondo,11217
RN,24,2204,Canguaretama,34276
RN,24,2303,Caraúbas,20493
RN,24,2402,Carnaúba dos Dantas,8180
RN,24,2501,Carnaubais,10759
RN,24,2600,Ceará-Mirim,73497
RN,24,2709,Cerro Corá,11179
RN,24,2808,Coronel Ezequiel,5506
RN,24,2907,Coronel João Pessoa,4912
RN,24,3004,Cruzeta,7998
RN,24,3103,Currais Novos,44786
RN,24,3202,Doutor Severiano,7076
RN,24,3251,Parnamirim,261469
RN,24,3301,Encanto,5638
RN,24,3400,Equador,6045
RN,24,3509,Espírito Santo,10505
RN,24,3608,Extremoz,28583
RN,24,3707,Felipe Guerra,5985
RN,24,3756,Fernando Pedroza,3054
RN,24,3806,Florânia,9116
RN,24,3905,Francisco Dantas,2824
RN,24,4002,Frutuoso Gomes,4068
RN,24,4101,Galinhos,2786
RN,24,4200,Goianinha,26328
RN,24,4309,Governador Dix-Sept Rosado,13037
RN,24,4408,Grossos,10383
RN,24,4507,Guamaré,15659
RN,24,4606,Ielmo Marinho,13766
RN,24,4705,Ipanguaçu,15491
RN,24,4804,Ipueira,2241
RN,24,4853,Itajá,7548
RN,24,4903,Itaú,5878
RN,24,5009,Jaçanã,9133
RN,24,5108,Jandaíra,6878
RN,24,5207,Janduís,5268
RN,24,5306,Januário Cicco,10181
RN,24,5405,Japi,5055
RN,24,5504,Jardim de Angicos,2612
RN,24,5603,Jardim de Piranhas,14837
RN,24,5702,Jardim do Seridó,12396
RN,24,5801,João Câmara,34955
RN,24,5900,João Dias,2654
RN,24,6007,José da Penha,5951
RN,24,6106,Jucurutu,18295
RN,24,6155,Jundiá,3898
RN,24,6205,Lagoa d'Anta,6769
RN,24,6304,Lagoa de Pedras,7544
RN,24,6403,Lagoa de Velhos,2732
RN,24,6502,Lagoa Nova,15614
RN,24,6601,Lagoa Salgada,8245
RN,24,6700,Lajes,11277
RN,24,6809,Lajes Pintadas,4759
RN,24,6908,Lucrécia,3996
RN,24,7005,Luís Gomes,10116
RN,24,7104,Macaíba,80792
RN,24,7203,Macau,31814
RN,24,7252,Major Sales,4020
RN,24,7302,Marcelino Vieira,8347
RN,24,7401,Martins,8725
RN,24,7500,Maxaranguape,12371
RN,24,7609,Messias Targino,4601
RN,24,7708,Montanhas,11251
RN,24,7807,Monte Alegre,22451
RN,24,7906,Monte das Gameleiras,2105
RN,24,8003,Mossoró,297378
RN,24,8102,Natal,884122
RN,24,8201,Nísia Floresta,27602
RN,24,8300,Nova Cruz,37343
RN,24,8409,Olho-d'Água do Borges,4258
RN,24,8508,Ouro Branco,4812
RN,24,8607,Paraná,4254
RN,24,8706,Paraú,3768
RN,24,8805,Parazinho,5237
RN,24,8904,Parelhas,21477
RN,24,8953,Rio do Fogo,10848
RN,24,9100,Passa e Fica,13277
RN,24,9209,Passagem,3089
RN,24,9308,Patu,12755
RN,24,9332,Santa Maria,5551
RN,24,9407,Pau dos Ferros,30394
RN,24,9506,Pedra Grande,3237
RN,24,9605,Pedra Preta,2458
RN,24,9704,Pedro Avelino,6716
RN,24,9803,Pedro Velho,14806
RN,24,9902,Pendências,15129
RN,24,10009,Pilões,3838
RN,24,10108,Poço Branco,15413
RN,24,10207,Portalegre,7867
RN,24,10256,Porto do Mangue,6437
RN,24,10306,Serra Caiada,10395
RN,24,10405,Pureza,9621
RN,24,10504,Rafael Fernandes,5098
RN,24,10603,Rafael Godeiro,3201
RN,24,10702,Riacho da Cruz,3579
RN,24,10801,Riacho de Santana,4204
RN,24,10900,Riachuelo,8128
RN,24,11007,Rodolfo Fernandes,4467
RN,24,11056,Tibau,4106
RN,24,11106,Ruy Barbosa,3600
RN,24,11205,Santa Cruz,39674
RN,24,11403,Santana do Matos,12791
RN,24,11429,Santana do Seridó,2680
RN,24,11502,Santo Antônio,24136
RN,24,11601,São Bento do Norte,2747
RN,24,11700,São Bento do Trairí,4449
RN,24,11809,São Fernando,3584
RN,24,11908,São Francisco do Oeste,4228
RN,24,12005,São Gonçalo do Amarante,102400
RN,24,12104,São João do Sabugi,6193
RN,24,12203,São José de Mipibu,43899
RN,24,12302,São José do Campestre,12856
RN,24,12401,São José do Seridó,4634
RN,24,12500,São Miguel,23519
RN,24,12559,São Miguel do Gostoso,10282
RN,24,12609,São Paulo do Potengi,17579
RN,24,12708,São Pedro,5971
RN,24,12807,São Rafael,8202
RN,24,12906,São Tomé,11055
RN,24,13003,São Vicente,6424
RN,24,13102,Senador Elói de Souza,6086
RN,24,13201,Senador Georgino Avelino,4440
RN,24,13300,Serra de São Bento,5762
RN,24,13359,Serra do Mel,11938
RN,24,13409,Serra Negra do Norte,8078
RN,24,13508,Serrinha,6229
RN,24,13557,Serrinha dos Pintos,4800
RN,24,13607,Severiano Melo,2440
RN,24,13706,Sítio Novo,5522
RN,24,13805,Taboleiro Grande,2566
RN,24,13904,Taipu,12279
RN,24,14001,Tangará,15727
RN,24,14100,Tenente Ananias,10786
RN,24,14159,Tenente Laurentino Cruz,5952
RN,24,14209,Tibau do Sul,14180
RN,24,14308,Timbaúba dos Batistas,2414
RN,24,14407,Touros,33287
RN,24,14456,Triunfo Potiguar,3237
RN,24,14506,Umarizal,10555
RN,24,14605,Upanema,14659
RN,24,14704,Várzea,5500
RN,24,14753,Venha-Ver,4177
RN,24,14803,Vera Cruz,12481
RN,24,14902,Viçosa,1718
RN,24,15008,Vila Flor,3170
PB,25,106,Água Branca,10234
PB,25,205,Aguiar,5640
PB,25,304,Alagoa Grande,28496
PB,25,403,Alagoa Nova,20849
PB,25,502,Alagoinha,14489
PB,25,536,Alcantil,5492
PB,25,577,Algodão de Jandaíra,2567
PB,25,601,Alhandra,19588
PB,25,700,São João do Rio do Peixe,18034
PB,25,734,Amparo,2238
PB,25,775,Aparecida,8347
PB,25,809,Araçagi,16987
PB,25,908,Arara,13470
PB,25,1005,Araruna,20312
PB,25,1104,Areia,22819
PB,25,1153,Areia de Baraúnas,2128
PB,25,1203,Areial,6998
PB,25,1302,Aroeiras,19153
PB,25,1351,Assunção,3990
PB,25,1401,Baía da Traição,8993
PB,25,1500,Bananeiras,21318
PB,25,1534,Baraúna,4892
PB,25,1575,Barra de Santana,8359
PB,25,1609,Barra de Santa Rosa,15384
PB,25,1708,Barra de São Miguel,6036
PB,25,1807,Bayeux,96880
PB,25,1906,Belém,17676
PB,25,2003,Belém do Brejo do Cruz,7342
PB,25,2052,Bernardino Batista,3501
PB,25,2102,Boa Ventura,5366
PB,25,2151,Boa Vista,7051
PB,25,2201,Bom Jesus,2561
PB,25,2300,Bom Sucesso,4975
PB,25,2409,Bonito de Santa Fé,11917
PB,25,2508,Boqueirão,17804
PB,25,2607,Igaracy,6117
PB,25,2706,Borborema,5263
PB,25,2805,Brejo do Cruz,14122
PB,25,2904,Brejo dos Santos,6449
PB,25,3001,Caaporã,21828
PB,25,3100,Cabaceiras,5611
PB,25,3209,Cabedelo,67736
PB,25,3308,Cachoeira dos Índios,10244
PB,25,3407,Cacimba de Areia,3682
PB,25,3506,Cacimba de Dentro,17187
PB,25,3555,Cacimbas,7173
PB,25,3605,Caiçara,7201
PB,25,3704,Cajazeiras,61993
PB,25,3753,Cajazeirinhas,3193
PB,25,3803,Caldas Brandão,6014
PB,25,3902,Camalaú,6013
PB,25,4009,Campina Grande,409731
PB,25,4033,Capim,6523
PB,25,4074,Caraúbas,4162
PB,25,4108,Carrapateira,2659
PB,25,4157,Casserengue,7468
PB,25,4207,Catingueira,4932
PB,25,4306,Catolé do Rocha,30546
PB,25,4355,Caturité,4852
PB,25,4405,Conceição,18982
PB,25,4504,Condado,6654
PB,25,4603,Conde,24670
PB,25,4702,Congo,4786
PB,25,4801,Coremas,15445
PB,25,4850,Coxixola,1921
PB,25,4900,Cruz do Espírito Santo,17319
PB,25,5006,Cubati,7797
PB,25,5105,Cuité,20338
PB,25,5204,Cuitegi,6803
PB,25,5238,Cuité de Mamanguape,6353
PB,25,5279,Curral de Cima,5227
PB,25,5303,Curral Velho,2516
PB,25,5352,Damião,5330
PB,25,5402,Desterro,8297
PB,25,5501,Vista Serrana,3798
PB,25,5600,Diamante,6552
PB,25,5709,Dona Inês,10453
PB,25,5808,Duas Estradas,3596
PB,25,5907,Emas,3522
PB,25,6004,Esperança,33007
PB,25,6103,Fagundes,11253
PB,25,6202,Frei Martinho,2989
PB,25,6251,Gado Bravo,8316
PB,25,6301,Guarabira,58833
PB,25,6400,Gurinhém,14129
PB,25,6509,Gurjão,3428
PB,25,6608,Ibiara,5929
PB,25,6707,Imaculada,11819
PB,25,6806,Ingá,18103
PB,25,6905,Itabaiana,24477
PB,25,7002,Itaporanga,24692
PB,25,7101,Itapororoca,18664
PB,25,7200,Itatuba,10962
PB,25,7309,Jacaraú,14431
PB,25,7408,Jericó,7739
PB,25,7507,João Pessoa,809015
PB,25,7606,Juarez Távora,7936
PB,25,7705,Juazeirinho,18171
PB,25,7804,Junco do Seridó,7150
PB,25,7903,Juripiranga,10756
PB,25,8000,Juru,9867
PB,25,8109,Lagoa,4666
PB,25,8208,Lagoa de Dentro,7719
PB,25,8307,Lagoa Seca,27503
PB,25,8406,Lastro,2737
PB,25,8505,Livramento,7256
PB,25,8554,Logradouro,4332
PB,25,8604,Lucena,13080
PB,25,8703,Mãe d'Água,4009
PB,25,8802,Malta,5759
PB,25,8901,Mamanguape,44882
PB,25,9008,Manaíra,10955
PB,25,9057,Marcação,8558
PB,25,9107,Mari,21837
PB,25,9156,Marizópolis,6617
PB,25,9206,Massaranduba,13918
PB,25,9305,Mataraca,8434
PB,25,9339,Matinhas,4500
PB,25,9370,Mato Grosso,2908
PB,25,9396,Maturéia,6569
PB,25,9404,Mogeiro,13284
PB,25,9503,Montadas,5669
PB,25,9602,Monte Horebe,4816
PB,25,9701,Monteiro,33222
PB,25,9800,Mulungu,9902
PB,25,9909,Natuba,10454
PB,25,10006,Nazarezinho,7301
PB,25,10105,Nova Floresta,10638
PB,25,10204,Nova Olinda,5949
PB,25,10303,Nova Palmeira,4906
PB,25,10402,Olho d'Água,6526
PB,25,10501,Olivedos,3932
PB,25,10600,Ouro Velho,3039
PB,25,10659,Parari,1771
PB,25,10709,Passagem,2419
PB,25,10808,Patos,107605
PB,25,10907,Paulista,12347
PB,25,11004,Pedra Branca,3801
PB,25,11103,Pedra Lavrada,7843
PB,25,11202,Pedras de Fogo,28458
PB,25,11301,Piancó,16075
PB,25,11400,Picuí,18703
PB,25,11509,Pilar,11917
PB,25,11608,Pilões,6635
PB,25,11707,Pilõezinhos,4976
PB,25,11806,Pirpirituba,10579
PB,25,11905,Pitimbu,19065
PB,25,12002,Pocinhos,18564
PB,25,12036,Poço Dantas,3888
PB,25,12077,Poço de José de Moura,4307
PB,25,12101,Pombal,32801
PB,25,12200,Prata,4209
PB,25,12309,Princesa Isabel,23345
PB,25,12408,Puxinanã,13680
PB,25,12507,Queimadas,43967
PB,25,12606,Quixaba,1956
PB,25,12705,Remígio,19621
PB,25,12721,Pedro Régis,6089
PB,25,12747,Riachão,3588
PB,25,12754,Riachão do Bacamarte,4521
PB,25,12762,Riachão do Poço,4509
PB,25,12788,Riacho de Santo Antônio,1948
PB,25,12804,Riacho dos Cavalos,8526
PB,25,12903,Rio Tinto,24176
PB,25,13000,Salgadinho,3885
PB,25,13109,Salgado de São Félix,12140
PB,25,13158,Santa Cecília,6558
PB,25,13208,Santa Cruz,6583
PB,25,13307,Santa Helena,5889
PB,25,13356,Santa Inês,3595
PB,25,13406,Santa Luzia,15382
PB,25,13505,Santana de Mangueira,5162
PB,25,13604,Santana dos Garrotes,7031
PB,25,13653,Joca Claudino*,2636
PB,25,13703,Santa Rita,136586
PB,25,13802,Santa Teresinha,4573
PB,25,13851,Santo André,2521
PB,25,13901,São Bento,34031
PB,25,13927,São Bentinho,4529
PB,25,13943,São Domingos do Cariri,2615
PB,25,13968,São Domingos,3073
PB,25,13984,São Francisco,3392
PB,25,14008,São João do Cariri,4199
PB,25,14107,São João do Tigre,4422
PB,25,14206,São José da Lagoa Tapada,7630
PB,25,14305,São José de Caiana,6359
PB,25,14404,São José de Espinharas,4682
PB,25,14453,São José dos Ramos,5957
PB,25,14503,São José de Piranhas,20251
PB,25,14552,São José de Princesa,4003
PB,25,14602,São José do Bonfim,3557
PB,25,14651,São José do Brejo do Cruz,1801
PB,25,14701,São José do Sabugi,4141
PB,25,14800,São José dos Cordeiros,3628
PB,25,14909,São Mamede,7724
PB,25,15005,São Miguel de Taipu,7368
PB,25,15104,São Sebastião de Lagoa de Roça,11661
PB,25,15203,São Sebastião do Umbuzeiro,3489
PB,25,15302,Sapé,52625
PB,25,15401,São Vicente do Seridó,10775
PB,25,15500,Serra Branca,13699
PB,25,15609,Serra da Raiz,3148
PB,25,15708,Serra Grande,2909
PB,25,15807,Serra Redonda,7041
PB,25,15906,Serraria,6099
PB,25,15930,Sertãozinho,5024
PB,25,15971,Sobrado,7783
PB,25,16003,Solânea,26407
PB,25,16102,Soledade,14989
PB,25,16151,Sossêgo,3555
PB,25,16201,Sousa,69444
PB,25,16300,Sumé,16966
PB,25,16409,Tacima*,10911
PB,25,16508,Taperoá,15376
PB,25,16607,Tavares,14726
PB,25,16706,Teixeira,15161
PB,25,16755,Tenório,3058
PB,25,16805,Triunfo,9455
PB,25,16904,Uiraúna,15242
PB,25,17001,Umbuzeiro,9907
PB,25,17100,Várzea,2810
PB,25,17209,Vieirópolis,5348
PB,25,17407,Zabelê,2240
PE,26,54,Abreu e Lima,99990
PE,26,104,Afogados da Ingazeira,37259
PE,26,203,Afrânio,19635
PE,26,302,Agrestina,24885
PE,26,401,Água Preta,36771
PE,26,500,Águas Belas,43443
PE,26,609,Alagoinha,14636
PE,26,708,Aliança,38386
PE,26,807,Altinho,22972
PE,26,906,Amaraji,22829
PE,26,1003,Angelim,11150
PE,26,1052,Araçoiaba,20524
PE,26,1102,Araripina,84418
PE,26,1201,Arcoverde,74338
